0.0;0.0;0.0;0.0;0.0;0.0
0.001188219610544248;0.0001609332210190575;-0.00014277961055594057;-2.4199999999999997e-06;2.4199999999999997e-06;4.839999999999999e-06
0.002922608182546536;0.0004027737322571752;-0.00033168898567727137;-1.16e-06;2.7799999999999996e-06;1.123e-05
0.005801704026710554;0.000836500718909197;-0.0006575876016577118;2.2400000000000006e-06;4.18e-06;1.3329999999999998e-05
0.009617796717417325;0.0014012512217695047;-0.0011104852246002408;7.640000000000001e-06;7.58e-06;1.6429999999999997e-05
0.014423884033532468;0.0021310349117356366;-0.001668381365704828;1.5040000000000002e-05;8.98e-06;1.7529999999999996e-05
0.020153963692067924;0.0030428584914508915;-0.0023242756174480933;2.044e-05;1.038e-05;2.1629999999999995e-05
0.026856034773784995;0.004127730937769603;-0.0030811686960589774;2.8840000000000002e-05;6.780000000000001e-06;2.0729999999999993e-05
0.03450509986022654;0.005345646333382902;-0.0039610614846650755;3.1240000000000006e-05;2.180000000000001e-06;1.3829999999999991e-05
0.04306015902861976;0.006702599921089429;-0.004950954748760962;3.5640000000000004e-05;-3.4199999999999986e-06;6.92999999999999e-06
0.05260021178502322;0.00821959200784778;-0.0060288497764752706;3.9040000000000006e-05;-1.1019999999999998e-05;1.0299999999999901e-06
0.0631162580994942;0.009903619639429751;-0.007213748081598266;4.644000000000001e-05;-1.962e-05;-7.87000000000001e-06
0.07459829918311606;0.011732678538042099;-0.008509651060301632;5.584000000000001e-05;-3.222e-05;-1.977000000000001e-05
0.08704933257873279;0.013713780619490438;-0.009932561006719085;7.224000000000001e-05;-4.5820000000000005e-05;-2.1670000000000008e-05
0.10041735651525403;0.015835937570185487;-0.011463479618314147;9.164000000000001e-05;-6.142e-05;-2.4570000000000007e-05
0.11468936765016789;0.018113162765520024;-0.01307641033052068;0.00011004000000000001;-7.802000000000002e-05;-2.7470000000000006e-05
0.12996336444049117;0.0205514681925508;-0.014776357738311728;0.00012744;-0.00010362000000000001;-3.837000000000001e-05
0.14627334286459734;0.023168862434964157;-0.016611328294745376;0.00014484;-0.00012922;-4.227000000000001e-05
0.1635463044231902;0.025930350091370537;-0.018570321311798053;0.00016024;-0.00015582;-4.317e-05
0.1817422471712149;0.028835944797547627;-0.020602340914156372;0.00017664;-0.00018442;-4.607e-05
0.20090017072298597;0.031877651494484745;-0.022748388842797354;0.00019004;-0.00020802;-4.8969999999999994e-05
0.22096606921126236;0.035079476011077464;-0.02500047355046751;0.00020444;-0.00022962000000000001;-4.7869999999999994e-05
0.24196093652174466;0.03845644642928023;-0.02733060209529713;0.00021983999999999998;-0.00025022;-4.176999999999999e-05
0.26382577095760357;0.04199656386613231;-0.029762775978431917;0.00023823999999999997;-0.00027782;-3.6669999999999986e-05
0.28664757190935736;0.04568486032070699;-0.032317994837745376;0.00026063999999999997;-0.00030342000000000005;-3.456999999999998e-05
0.3104663259816121;0.04956337940448796;-0.03494527496863541;0.00028503999999999997;-0.00032202000000000006;-3.8469999999999976e-05
0.33524603840200573;0.053599107696869715;-0.03770660851378012;0.00031143999999999996;-0.00033962000000000006;-4.636999999999997e-05
0.3611327021140938;0.05780611456792423;-0.04057200207191589;0.00033983999999999994;-0.00035022000000000005;-5.526999999999997e-05
0.3880102911595611;0.062256394317760984;-0.04352648148816815;0.00036723999999999996;-0.00035282000000000005;-6.016999999999997e-05
0.41602377734568835;0.06705594218153371;-0.04666708578300513;0.00037163999999999996;-0.00035742000000000006;-7.706999999999997e-05
0.4597124445488156;0.06788846092520019;-0.0508254479294506;5.403999999999999e-05;-0.0008190200000000002;-0.00051297
0.5267171986580521;0.07398389144269879;-0.05923438951929988;-0.00018883999999999993;-0.00121425;-0.00047821
0.5942412906755664;0.08190547751313468;-0.06876514118161747;-0.0004936699999999999;-0.00178143;-0.0007462300000000001
0.6849450194924638;0.09067039224643975;-0.07936181381679047;-0.0006343699999999998;-0.00257763;-0.00107703
0.7912315315213105;0.09594634408064776;-0.08805881904472866;-0.0008490699999999997;-0.00365183;-0.00151683
